shipment_id,origin_city,destination_city,avg_speed_mph,weight_of_truck_tons,fuel_price_usd_per_gallon,fuel_efficiency_mpg,traffic_status,road_condition_score,weather_condition,season,delivery_target_days,driver_hours_per_day,market_demand_index,carrier_type,holiday_indicator,lane_id_corrected,ref_distance_miles,ref_speed_limit_mph,ref_total_lane_cost_usd,fuel_cost_usd,total_cost_usd,axle_3,axle_4,axle_5,axle_6_plus
SH_973,"Miami, FL","Los Angeles, CA",53.2,21.6,3.51,4.51,Low,4.4,Fog,Fall,8,8,1.6,Tanker,1,1,2686,60,4998.65,2090.43459,7089.08459,1,0,0,0
SH_974,"New York, NY","Dallas, TX",66.6,5.4,4.12,5.52,Low,7.0,Storm,Fall,3,8,9.8,Dry Van,0,2,1576,70,3435.68,1176.289855,4611.969855,0,0,1,0
SH_975,"Atlanta, GA","Dallas, TX",72.5,25.1,3.33,5.0,Medium,6.1,Snow,Winter,3,8,3.6,Flatbed,1,3,828,80,2221.52,551.448,2772.968,0,0,0,1
SH_976,"Chicago, IL","Denver, CO",60.6,18.1,3.41,5.81,Low,8.8,Rain,Fall,3,8,9.1,Flatbed,0,2,1056,70,2296.8,619.7865749,2916.586575,0,1,0,0
SH_977,"Atlanta, GA","Los Angeles, CA",41.7,5.1,3.66,6.64,Medium,8.4,Snow,Spring,8,8,6.7,Flatbed,1,1,2223,60,4088.1,1225.328313,5313.428313,0,0,0,1
SH_978,"Phoenix, AZ","Denver, CO",60.7,27.8,4.6,7.69,Medium,9.9,Storm,Spring,2,8,6.2,Dry Van,0,2,673,70,1446.95,402.5747724,1849.524772,0,0,1,0
SH_979,"Miami, FL","Seattle, WA",70.1,11.3,4.96,6.45,Medium,8.8,Fog,Fall,7,8,1.8,Tanker,1,3,3141,80,8581.21,2415.404651,10996.61465,0,1,0,0
SH_980,"New York, NY","Denver, CO",40.8,25.4,3.03,6.63,Medium,6.2,Snow,Spring,7,8,0.6,Tanker,1,1,1872,60,3474.43,855.5294118,4329.959412,0,1,0,0
SH_981,"Chicago, IL","Dallas, TX",57.3,8.3,4.77,6.6,Medium,5.0,Fog,Spring,4,8,1.4,Refrigerated,1,1,925,60,1704.77,668.5227273,2373.292727,0,0,0,1
SH_983,"Houston, TX","Los Angeles, CA",63.5,27.4,3.89,5.75,High,8.7,Snow,Spring,5,8,5.2,Tanker,1,2,1577,70,3406.32,1066.874783,4473.194783,1,0,0,0
SH_984,"New York, NY","Dallas, TX",69.1,28.9,4.4,4.83,Low,4.1,Clear,Winter,4,8,7.1,Tanker,1,2,1576,70,3435.68,1435.693582,4871.373582,0,0,0,1
SH_985,"Chicago, IL","Phoenix, AZ",41.4,10.0,3.36,5.35,High,6.5,Storm,Summer,7,8,4.8,Dry Van,1,1,1670,60,3086.16,1048.82243,4134.98243,0,0,0,1
SH_986,"New York, NY","Chicago, IL",41.0,20.1,3.79,5.19,Low,9.2,Clear,Fall,3,8,1.8,Refrigerated,0,1,818,60,1537.02,597.344894,2134.364894,0,0,1,0
SH_987,"Denver, CO","Dallas, TX",59.0,22.8,3.42,6.69,Medium,8.2,Snow,Summer,3,8,9.0,Tanker,1,1,762,60,1387.6,389.5426009,1777.142601,0,1,0,0
SH_988,"New York, NY","Houston, TX",46.2,15.7,3.25,6.27,Low,6.4,Rain,Spring,6,8,1.7,Flatbed,1,1,1630,60,3018.76,844.8963317,3863.656332,0,0,1,0
SH_989,"Chicago, IL","Denver, CO",61.3,19.4,3.33,4.5,Low,4.2,Clear,Fall,3,8,7.5,Flatbed,0,2,1056,70,2296.8,781.44,3078.24,0,1,0,0
SH_990,"Los Angeles, CA","Phoenix, AZ",41.1,16.7,4.29,7.32,High,4.3,Fog,Fall,3,8,5.5,Dry Van,1,1,410,60,753.99,240.2868852,994.2768852,0,0,1,0
SH_991,"Denver, CO","Houston, TX",51.1,12.0,4.06,4.21,Low,5.0,Rain,Winter,3,8,3.6,Refrigerated,0,1,1010,60,1839.21,974.0142518,2813.224252,0,0,0,1
SH_992,"Dallas, TX","Atlanta, GA",61.9,22.6,4.3,7.87,Low,9.2,Fog,Spring,3,8,0.6,Refrigerated,1,2,828,70,1776.06,452.4015248,2228.461525,0,0,0,1
SH_993,"Seattle, WA","Atlanta, GA",64.1,20.2,4.08,5.88,Medium,5.8,Fog,Spring,6,8,1.6,Tanker,1,2,2505,70,5398.28,1738.163265,7136.443265,0,1,0,0
SH_994,"Dallas, TX","Chicago, IL",51.3,19.7,3.13,7.32,Low,7.4,Fog,Fall,3,8,7.0,Tanker,0,1,925,60,1704.77,395.5259563,2100.295956,1,0,0,0
SH_995,"Phoenix, AZ","Atlanta, GA",56.5,28.9,4.53,7.88,Medium,8.5,Storm,Fall,6,8,0.6,Flatbed,1,1,1827,60,3334.28,1050.293147,4384.573147,0,0,0,1
SH_996,"Dallas, TX","Chicago, IL",52.5,11.9,4.61,5.47,High,5.9,Fog,Fall,4,8,8.5,Tanker,1,1,925,60,1704.77,779.5703839,2484.340384,0,0,0,1
SH_997,"Dallas, TX","Phoenix, AZ",69.1,26.3,3.85,4.27,Medium,4.0,Storm,Fall,2,8,9.8,Refrigerated,0,2,1017,70,2181.47,916.9672131,3098.437213,1,0,0,0
SH_998,"Seattle, WA","Dallas, TX",55.8,8.3,3.1,7.1,High,7.4,Snow,Winter,6,8,3.8,Dry Van,1,1,1932,60,3525.9,843.5492958,4369.449296,0,0,0,1
SH_999,"Phoenix, AZ","Chicago, IL",62.1,27.7,3.84,7.13,High,5.6,Snow,Fall,4,8,3.1,Tanker,0,2,1670,70,3632.25,899.4109397,4531.66094,0,0,1,0
SH_1000,"Los Angeles, CA","Houston, TX",47.0,19.7,3.13,7.45,Low,9.8,Fog,Summer,5,8,0.2,Tanker,0,1,1577,60,2892.22,662.5516779,3554.771678,0,0,0,1
SH_1001,"Seattle, WA","Atlanta, GA",54.5,11.8,3.41,6.62,High,6.5,Snow,Fall,7,8,9.8,Refrigerated,1,1,2505,60,4584.15,1290.339879,5874.489879,1,0,0,0
SH_1002,"Denver, CO","New York, NY",48.5,12.0,4.79,6.54,High,8.4,Snow,Fall,5,8,1.4,Refrigerated,0,1,1872,60,3474.43,1371.082569,4845.512569,0,0,1,0
SH_1003,"Houston, TX","Chicago, IL",53.4,28.9,3.66,7.85,Medium,9.4,Rain,Spring,3,8,8.0,Refrigerated,0,1,1083,60,1995.97,504.9401274,2500.910127,0,1,0,0
SH_1004,"New York, NY","Phoenix, AZ",48.8,15.9,4.04,5.18,Medium,4.1,Fog,Summer,7,8,2.8,Refrigerated,0,1,2461,60,4567.62,1919.389961,6487.009961,0,0,1,0
SH_1005,"Seattle, WA","Dallas, TX",46.0,26.8,4.41,4.34,Medium,7.9,Snow,Summer,6,8,9.6,Refrigerated,0,1,1932,60,3525.9,1963.16129,5489.06129,0,0,0,1
SH_1006,"Seattle, WA","Dallas, TX",48.7,28.2,4.86,6.88,Medium,8.6,Fog,Winter,5,8,5.1,Refrigerated,0,1,1932,60,3525.9,1364.755814,4890.655814,1,0,0,0
SH_1007,"Seattle, WA","Atlanta, GA",46.3,25.3,3.27,5.87,Medium,9.6,Snow,Summer,8,8,3.3,Flatbed,1,1,2505,60,4584.15,1395.459966,5979.609966,0,0,1,0
SH_1008,"Los Angeles, CA","Seattle, WA",44.9,5.6,4.74,6.22,High,7.7,Clear,Winter,5,8,6.9,Tanker,1,1,1104,60,2034.67,841.3118971,2875.981897,0,0,0,1
SH_1009,"Chicago, IL","New York, NY",44.1,14.0,4.94,7.69,High,9.3,Clear,Winter,3,8,6.9,Flatbed,0,1,818,60,1537.02,525.4772432,2062.497243,0,0,0,1
SH_1010,"Chicago, IL","Atlanta, GA",48.8,28.9,4.85,5.83,Low,9.1,Snow,Fall,2,8,4.2,Tanker,0,1,677,60,1251.1,563.1989708,1814.298971,0,0,1,0
SH_1011,"Los Angeles, CA","Miami, FL",54.9,18.4,3.05,5.78,Low,8.7,Clear,Spring,8,8,9.7,Tanker,1,1,2686,60,4998.65,1417.352941,6416.002941,0,1,0,0
SH_1012,"Dallas, TX","Atlanta, GA",53.7,15.2,4.15,4.61,Medium,5.1,Snow,Spring,3,8,4.7,Flatbed,1,1,828,60,1507.79,745.3796095,2253.16961,0,0,0,1
SH_1013,"Miami, FL","Denver, CO",60.5,21.9,4.61,6.64,High,6.4,Rain,Spring,5,8,8.0,Tanker,0,2,1984,70,4315.2,1377.445783,5692.645783,1,0,0,0
SH_1014,"Los Angeles, CA","Denver, CO",53.6,7.4,4.83,4.36,Medium,7.9,Fog,Summer,4,8,4.1,Flatbed,1,1,954,60,1754.41,1056.83945,2811.24945,0,0,1,0
SH_1015,"Los Angeles, CA","Dallas, TX",42.3,19.8,4.54,7.31,High,5.0,Clear,Winter,6,8,6.8,Dry Van,1,1,1423,60,2609.78,883.7783858,3493.558386,0,0,1,0
SH_1016,"Denver, CO","Los Angeles, CA",50.2,7.0,3.98,5.26,Low,5.2,Fog,Winter,3,8,1.7,Refrigerated,0,1,954,60,1754.41,721.8479087,2476.257909,0,0,1,0
SH_1017,"Seattle, WA","Houston, TX",49.8,30.0,3.54,5.32,Medium,8.0,Storm,Summer,7,8,2.2,Dry Van,1,1,2173,60,3965.72,1445.943609,5411.663609,0,1,0,0
SH_1018,"Dallas, TX","Houston, TX",50.9,7.6,3.04,7.22,High,4.8,Rain,Fall,1,8,8.0,Tanker,0,1,259,60,470.34,109.0526316,579.3926316,0,0,0,1
SH_1019,"Seattle, WA","Phoenix, AZ",50.8,8.6,4.47,6.41,Medium,7.9,Fog,Spring,4,8,3.5,Dry Van,0,1,1282,60,2346.06,894.0,3240.06,1,0,0,0
SH_1020,"Dallas, TX","Seattle, WA",62.9,15.5,4.43,7.44,Medium,4.9,Rain,Summer,4,8,6.3,Refrigerated,0,2,1932,70,4153.8,1150.370968,5304.170968,0,0,1,0
SH_1021,"Seattle, WA","New York, NY",57.1,8.9,3.74,5.32,High,6.5,Snow,Spring,7,8,9.0,Flatbed,0,1,2762,60,5140.08,1941.706767,7081.786767,0,0,0,1
SH_1022,"Seattle, WA","Houston, TX",74.3,24.0,4.02,6.58,Medium,4.6,Fog,Winter,5,8,8.5,Flatbed,1,3,2173,80,5845.37,1327.577508,7172.947508,0,0,1,0
SH_1023,"Houston, TX","Seattle, WA",61.2,11.9,4.72,5.13,Low,8.1,Clear,Winter,6,8,0.3,Tanker,1,2,2173,70,4671.95,1999.329435,6671.279435,1,0,0,0
SH_1024,"New York, NY","Dallas, TX",50.1,25.2,4.6,5.83,Medium,7.6,Rain,Spring,5,8,4.2,Dry Van,1,1,1576,60,2918.75,1243.499142,4162.249142,1,0,0,0
SH_1025,"Houston, TX","Los Angeles, CA",59.4,17.4,3.61,7.71,Medium,7.5,Storm,Spring,5,8,7.7,Flatbed,1,1,1577,60,2892.22,738.387808,3630.607808,0,1,0,0
SH_1026,"Seattle, WA","Atlanta, GA",57.5,7.8,3.88,5.92,Medium,9.4,Clear,Spring,7,8,9.7,Tanker,1,1,2505,60,4584.15,1641.790541,6225.940541,1,0,0,0
SH_1027,"Chicago, IL","New York, NY",71.5,28.3,4.92,4.05,Medium,5.0,Rain,Fall,3,8,0.3,Refrigerated,1,3,818,80,2269.13,993.7185185,3262.848519,0,1,0,0
SH_1028,"Chicago, IL","Miami, FL",47.7,17.8,4.09,4.14,High,5.0,Fog,Fall,5,8,1.5,Dry Van,1,1,1370,60,2561.9,1353.454106,3915.354106,1,0,0,0
SH_1029,"Denver, CO","Phoenix, AZ",71.7,30.0,4.97,7.53,Medium,6.4,Fog,Spring,2,8,4.2,Refrigerated,0,3,673,80,1810.37,444.1978752,2254.567875,0,0,0,1
SH_1030,"Phoenix, AZ","New York, NY",50.8,20.2,4.05,4.1,High,8.7,Storm,Winter,8,8,2.9,Refrigerated,1,1,2461,60,4567.62,2430.987805,6998.607805,0,0,0,1
SH_1031,"Phoenix, AZ","Dallas, TX",53.2,6.6,4.83,5.66,Low,6.8,Storm,Summer,4,8,6.3,Flatbed,1,1,1017,60,1851.96,867.8639576,2719.823958,0,1,0,0
SH_1032,"Chicago, IL","New York, NY",62.7,23.7,4.81,7.45,High,8.0,Snow,Winter,2,8,8.1,Refrigerated,0,2,818,70,1807.78,528.1315436,2335.911544,1,0,0,0
SH_1033,"Miami, FL","Houston, TX",63.2,15.7,4.78,7.38,Medium,7.2,Snow,Fall,3,8,5.0,Flatbed,0,2,1112,70,2413.04,720.2384824,3133.278482,0,1,0,0
SH_1034,"Los Angeles, CA","Denver, CO",66.4,10.5,3.78,7.46,Medium,8.3,Snow,Spring,3,8,2.1,Refrigerated,1,2,954,70,2065.41,483.3941019,2548.804102,1,0,0,0
SH_1035,"Dallas, TX","Chicago, IL",49.9,9.4,4.49,5.01,Medium,6.7,Clear,Winter,4,8,9.8,Tanker,1,1,925,60,1704.77,828.992016,2533.762016,0,1,0,0
SH_1036,"New York, NY","Houston, TX",42.8,7.2,4.18,6.4,Medium,6.5,Snow,Fall,5,8,5.2,Tanker,0,1,1630,60,3018.76,1064.59375,4083.35375,0,1,0,0
SH_1037,"Los Angeles, CA","Seattle, WA",45.2,7.6,3.25,4.4,Medium,7.7,Fog,Fall,5,8,2.5,Refrigerated,1,1,1104,60,2034.67,815.4545455,2850.124545,0,0,1,0
SH_1038,"Chicago, IL","Denver, CO",73.5,26.4,3.46,5.31,Low,5.3,Fog,Summer,3,8,1.1,Flatbed,1,3,1056,80,2877.6,688.0903955,3565.690395,0,1,0,0
SH_1039,"Houston, TX","Chicago, IL",48.9,11.2,4.18,4.28,High,4.2,Clear,Summer,3,8,5.4,Flatbed,0,1,1083,60,1995.97,1057.696262,3053.666262,0,1,0,0
SH_1040,"Atlanta, GA","Seattle, WA",69.6,17.3,3.07,6.14,Low,8.2,Storm,Spring,5,8,2.8,Tanker,0,2,2505,70,5398.28,1252.5,6650.78,0,1,0,0
SH_1041,"Chicago, IL","Seattle, WA",52.3,25.3,3.64,4.65,Low,6.6,Snow,Spring,6,8,5.0,Refrigerated,1,1,1993,60,3691.04,1560.111828,5251.151828,0,0,1,0
SH_1042,"Chicago, IL","Seattle, WA",43.1,21.7,4.79,4.23,Medium,4.8,Fog,Winter,6,8,4.0,Tanker,0,1,1993,60,3691.04,2256.8487,5947.8887,0,0,0,1
SH_1043,"Miami, FL","Denver, CO",57.7,8.2,3.95,7.05,Medium,5.5,Clear,Summer,6,8,5.5,Tanker,1,1,1984,60,3666.43,1111.602837,4778.032837,1,0,0,0
SH_1044,"Chicago, IL","New York, NY",49.9,10.5,4.04,4.62,High,8.0,Rain,Summer,3,8,0.9,Refrigerated,0,1,818,60,1537.02,715.3073593,2252.327359,1,0,0,0
SH_1045,"Houston, TX","Chicago, IL",61.7,12.4,3.17,7.04,Medium,5.9,Fog,Spring,4,8,0.8,Flatbed,1,2,1083,70,2350.11,487.6576705,2837.76767,0,1,0,0
SH_1046,"Los Angeles, CA","Dallas, TX",44.5,6.8,4.76,5.21,Low,7.9,Snow,Fall,5,8,2.6,Flatbed,1,1,1423,60,2609.78,1300.092131,3909.872131,0,0,1,0
SH_1047,"Los Angeles, CA","Denver, CO",54.4,23.0,4.02,7.77,Medium,4.3,Fog,Winter,3,8,5.8,Flatbed,0,1,954,60,1754.41,493.5752896,2247.98529,0,0,1,0
SH_1048,"Atlanta, GA","New York, NY",41.7,19.3,4.71,4.97,High,9.3,Storm,Fall,4,8,1.9,Flatbed,1,1,858,60,1592.45,813.1146881,2405.564688,0,1,0,0
SH_1049,"Dallas, TX","Miami, FL",74.7,21.3,3.12,6.1,High,7.0,Fog,Winter,3,8,9.2,Tanker,0,3,1277,80,3470.89,653.1540984,4124.044098,0,1,0,0
SH_1050,"Denver, CO","Atlanta, GA",74.8,15.5,4.22,4.42,Medium,6.7,Storm,Winter,3,8,6.2,Refrigerated,0,3,1392,80,3744.48,1329.013575,5073.493575,0,0,1,0
SH_1051,"Houston, TX","Denver, CO",64.3,15.4,4.13,6.6,Low,6.1,Storm,Spring,3,8,1.3,Refrigerated,1,2,1010,70,2166.45,632.0151515,2798.465152,0,0,1,0
SH_1052,"Seattle, WA","Los Angeles, CA",40.2,28.1,3.23,4.38,High,6.0,Fog,Fall,4,8,4.4,Flatbed,0,1,1104,60,2034.67,814.1369863,2848.806986,1,0,0,0
SH_1053,"Phoenix, AZ","Houston, TX",51.2,25.3,4.38,6.9,Low,8.2,Clear,Winter,4,8,1.8,Tanker,1,1,1166,60,2123.29,740.1565217,2863.446522,0,1,0,0
SH_1054,"New York, NY","Houston, TX",46.1,26.2,3.6,6.39,Medium,7.0,Snow,Spring,5,8,9.4,Dry Van,0,1,1630,60,3018.76,918.3098592,3937.069859,1,0,0,0
SH_1055,"Los Angeles, CA","Seattle, WA",51.4,9.0,3.68,4.08,Low,6.2,Snow,Winter,3,8,5.5,Tanker,0,1,1104,60,2034.67,995.7647059,3030.434706,0,0,0,1
SH_1056,"Los Angeles, CA","Seattle, WA",65.6,24.4,4.74,4.86,Medium,4.5,Rain,Summer,4,8,9.7,Dry Van,1,2,1104,70,2395.68,1076.740741,3472.420741,0,0,1,0
SH_1057,"Phoenix, AZ","Houston, TX",65.7,7.8,4.72,7.36,High,7.9,Snow,Summer,4,8,7.2,Refrigerated,1,2,1166,70,2501.07,747.7608696,3248.83087,0,1,0,0
SH_1058,"New York, NY","Miami, FL",60.7,26.2,3.71,4.43,High,6.5,Rain,Winter,3,8,1.1,Tanker,0,2,1256,70,2775.76,1051.86456,3827.62456,1,0,0,0
SH_1059,"Dallas, TX","Los Angeles, CA",45.2,24.9,3.13,6.75,High,6.2,Fog,Fall,4,8,1.1,Flatbed,0,1,1423,60,2609.78,659.8503704,3269.63037,0,0,1,0
SH_1060,"Seattle, WA","Dallas, TX",68.4,11.7,3.43,7.3,Medium,9.9,Clear,Summer,5,8,2.7,Tanker,1,2,1932,70,4153.8,907.7753425,5061.575342,0,0,0,1
SH_1061,"Denver, CO","Los Angeles, CA",40.2,19.1,3.68,5.29,Low,7.9,Clear,Fall,3,8,6.1,Dry Van,0,1,954,60,1754.41,663.6521739,2418.062174,0,0,0,1
SH_1062,"Phoenix, AZ","Dallas, TX",49.3,18.0,3.9,4.05,High,7.3,Clear,Summer,3,8,5.3,Dry Van,0,1,1017,60,1851.96,979.3333333,2831.293333,1,0,0,0
SH_1063,"Chicago, IL","Houston, TX",54.9,18.7,4.36,6.43,Low,6.4,Rain,Fall,3,8,5.5,Dry Van,0,1,1083,60,1995.97,734.3514774,2730.321477,0,0,0,1
SH_1064,"Houston, TX","Phoenix, AZ",65.2,21.1,3.67,7.02,High,7.9,Storm,Spring,3,8,6.9,Flatbed,0,2,1166,70,2501.07,609.5754986,3110.645499,0,0,1,0
SH_1065,"Denver, CO","Chicago, IL",56.1,21.1,4.36,6.23,High,7.7,Storm,Fall,3,8,7.9,Refrigerated,0,1,1056,60,1951.49,739.0304976,2690.520498,0,1,0,0
SH_1066,"New York, NY","Los Angeles, CA",59.7,6.2,3.08,5.0,High,8.1,Rain,Winter,7,8,3.4,Refrigerated,1,1,2812,60,5258.44,1732.192,6990.632,0,0,0,1
SH_1067,"New York, NY","Atlanta, GA",60.2,17.5,4.16,5.15,High,6.2,Snow,Spring,3,8,0.5,Flatbed,1,2,858,70,1874.73,693.0640777,2567.794078,0,0,1,0
SH_1068,"Seattle, WA","Phoenix, AZ",42.6,7.6,4.63,4.16,Medium,8.0,Clear,Summer,5,8,8.7,Tanker,1,1,1282,60,2346.06,1426.841346,3772.901346,0,1,0,0
SH_1069,"Houston, TX","Chicago, IL",50.7,17.9,3.76,6.26,High,4.7,Fog,Fall,3,8,4.3,Dry Van,0,1,1083,60,1995.97,650.4920128,2646.462013,0,1,0,0
SH_1070,"Atlanta, GA","Dallas, TX",64.9,14.1,4.67,5.82,Medium,8.3,Storm,Fall,2,8,7.0,Dry Van,0,2,828,70,1776.06,664.3917526,2440.451753,0,0,1,0
SH_1071,"Denver, CO","Atlanta, GA",74.5,8.5,3.86,5.7,Low,6.5,Storm,Winter,4,8,4.9,Refrigerated,1,3,1392,80,3744.48,942.6526316,4687.132632,1,0,0,0
SH_1072,"Chicago, IL","Atlanta, GA",55.1,29.8,4.86,5.23,Low,4.7,Snow,Summer,2,8,10.0,Flatbed,0,1,677,60,1251.1,629.1051625,1880.205163,0,0,1,0
SH_1073,"Dallas, TX","Phoenix, AZ",52.5,28.5,4.42,5.18,Low,7.5,Storm,Summer,3,8,7.7,Dry Van,0,1,1017,60,1851.96,867.7876448,2719.747645,0,0,0,1
SH_1074,"Chicago, IL","Phoenix, AZ",57.7,16.6,3.51,6.02,Medium,4.2,Clear,Summer,4,8,8.9,Refrigerated,0,1,1670,60,3086.16,973.7043189,4059.864319,0,1,0,0
SH_1075,"New York, NY","Phoenix, AZ",54.8,17.9,3.74,6.96,High,8.7,Fog,Winter,6,8,7.2,Flatbed,0,1,2461,60,4567.62,1322.433908,5890.053908,1,0,0,0
SH_1076,"Dallas, TX","Denver, CO",51.8,16.7,3.66,7.02,High,6.0,Clear,Spring,3,8,4.0,Flatbed,1,1,762,60,1387.6,397.2820513,1784.882051,0,0,1,0
SH_1077,"Dallas, TX","Houston, TX",47.9,20.3,3.87,4.28,High,6.9,Fog,Winter,1,8,5.1,Flatbed,0,1,259,60,470.34,234.1892523,704.5292523,0,0,0,1
SH_1078,"Seattle, WA","Dallas, TX",50.1,7.2,4.87,5.51,Medium,7.5,Fog,Winter,5,8,7.2,Tanker,0,1,1932,60,3525.9,1707.593466,5233.493466,0,1,0,0
SH_1079,"New York, NY","Dallas, TX",50.2,8.6,4.62,4.89,Medium,8.3,Fog,Fall,5,8,5.3,Flatbed,1,1,1576,60,2918.75,1488.981595,4407.731595,0,1,0,0
SH_1080,"Dallas, TX","Phoenix, AZ",56.1,13.1,3.95,6.41,Medium,9.9,Storm,Spring,3,8,8.6,Flatbed,0,1,1017,60,1851.96,626.700468,2478.660468,0,0,1,0
SH_1081,"Dallas, TX","Chicago, IL",56.4,21.4,4.79,5.57,Low,9.8,Storm,Spring,4,8,9.5,Dry Van,1,1,925,60,1704.77,795.4667864,2500.236786,0,0,0,1
SH_1082,"Denver, CO","Phoenix, AZ",66.1,18.0,3.54,7.11,High,7.3,Fog,Spring,2,8,7.9,Refrigerated,0,2,673,70,1446.95,335.0801688,1782.030169,0,0,1,0
SH_1083,"Dallas, TX","New York, NY",72.9,18.3,4.19,4.13,Medium,5.0,Storm,Fall,4,8,4.2,Dry Van,1,3,1576,80,4305.63,1598.895884,5904.525884,0,0,1,0
SH_1085,"Miami, FL","Dallas, TX",63.0,10.3,3.64,4.96,High,7.3,Rain,Winter,3,8,9.3,Refrigerated,0,2,1277,70,2771.09,937.1532258,3708.243226,0,1,0,0
SH_1086,"Denver, CO","Miami, FL",47.7,17.4,3.55,6.14,Low,6.1,Rain,Winter,6,8,2.7,Dry Van,0,1,1984,60,3666.43,1147.100977,4813.530977,0,1,0,0
SH_1088,"Miami, FL","Los Angeles, CA",55.0,15.2,3.23,6.7,Medium,8.2,Clear,Fall,7,8,2.3,Refrigerated,0,1,2686,60,4998.65,1294.892537,6293.542537,0,1,0,0
SH_1089,"Atlanta, GA","New York, NY",74.4,25.8,3.94,6.22,High,9.1,Rain,Spring,3,8,2.1,Tanker,1,3,858,80,2350.06,543.4919614,2893.551961,0,0,0,1
SH_1090,"Denver, CO","Atlanta, GA",58.8,8.8,4.01,5.65,Low,9.3,Clear,Summer,3,8,8.8,Flatbed,0,1,1392,60,2540.4,987.9504425,3528.350442,0,0,0,1
SH_1091,"Miami, FL","Dallas, TX",54.2,9.0,4.4,7.71,Low,6.3,Rain,Summer,3,8,5.5,Tanker,0,1,1277,60,2353.51,728.767834,3082.277834,1,0,0,0
SH_1092,"New York, NY","Miami, FL",40.1,20.8,4.19,5.27,Low,6.7,Rain,Spring,4,8,7.9,Dry Van,0,1,1256,60,2360.02,998.6034156,3358.623416,0,0,1,0
SH_1093,"Atlanta, GA","Houston, TX",58.6,14.8,3.58,7.29,Low,6.7,Snow,Spring,2,8,3.8,Refrigerated,0,1,806,60,1467.73,395.8134431,1863.543443,0,0,0,1
SH_1094,"Dallas, TX","Los Angeles, CA",56.7,8.1,4.86,5.82,Low,8.4,Clear,Spring,4,8,6.3,Tanker,0,1,1423,60,2609.78,1188.278351,3798.058351,1,0,0,0
SH_1095,"Miami, FL","Atlanta, GA",44.4,15.4,3.03,7.36,Medium,7.1,Rain,Summer,2,8,9.1,Dry Van,0,1,697,60,1288.06,286.9442935,1575.004293,0,0,1,0
SH_1096,"Seattle, WA","Denver, CO",55.8,10.0,3.62,4.17,Low,7.8,Clear,Spring,3,8,2.4,Refrigerated,0,1,1172,60,2144.76,1017.419664,3162.179664,0,0,1,0
SH_1097,"Atlanta, GA","Seattle, WA",67.1,8.2,3.91,6.03,High,8.1,Snow,Summer,5,8,7.7,Tanker,0,2,2505,70,5398.28,1624.303483,7022.583483,1,0,0,0
SH_1098,"Dallas, TX","Atlanta, GA",59.8,28.9,3.64,4.88,Medium,8.1,Rain,Summer,2,8,2.2,Refrigerated,0,1,828,60,1507.79,617.6065574,2125.396557,0,0,0,1
SH_1099,"Houston, TX","Los Angeles, CA",68.4,29.4,4.29,5.11,High,10.0,Fog,Spring,4,8,8.3,Flatbed,1,2,1577,70,3406.32,1323.939335,4730.259335,0,0,1,0
SH_1100,"New York, NY","Chicago, IL",72.7,26.0,4.29,6.44,High,6.8,Fog,Summer,3,8,5.1,Tanker,1,3,818,80,2269.13,544.9099379,2814.039938,0,0,0,1
SH_1101,"Los Angeles, CA","Miami, FL",58.8,19.1,4.9,7.61,Medium,9.3,Storm,Fall,7,8,9.4,Tanker,1,1,2686,60,4998.65,1729.487516,6728.137516,0,0,0,1
SH_1102,"Houston, TX","Denver, CO",49.3,17.4,4.69,6.02,High,8.5,Clear,Spring,3,8,8.8,Refrigerated,0,1,1010,60,1839.21,786.8604651,2626.070465,0,0,1,0
SH_1103,"Phoenix, AZ","Atlanta, GA",49.4,13.7,4.43,6.22,Low,9.4,Snow,Fall,5,8,4.9,Tanker,0,1,1827,60,3334.28,1301.223473,4635.503473,0,0,0,1
SH_1104,"Miami, FL","Houston, TX",73.2,13.9,3.5,6.46,Low,7.0,Rain,Winter,3,8,4.6,Dry Van,1,3,1112,80,3022.42,602.4767802,3624.89678,1,0,0,0
SH_1105,"Seattle, WA","Miami, FL",74.2,26.1,3.36,7.62,High,6.0,Clear,Fall,7,8,5.3,Dry Van,1,3,3141,80,8581.21,1385.007874,9966.217874,0,0,0,1
SH_1106,"Phoenix, AZ","New York, NY",52.9,23.1,3.35,6.36,Medium,8.2,Snow,Fall,7,8,5.4,Dry Van,1,1,2461,60,4567.62,1296.281447,5863.901447,1,0,0,0
SH_1107,"Denver, CO","Dallas, TX",66.7,6.5,5.0,7.01,Medium,9.2,Rain,Summer,3,8,8.6,Flatbed,1,2,762,70,1634.49,543.5092725,2177.999272,0,0,1,0
SH_1108,"Chicago, IL","Houston, TX",52.2,26.9,3.4,4.31,High,8.7,Storm,Winter,3,8,7.4,Dry Van,0,1,1083,60,1995.97,854.3387471,2850.308747,1,0,0,0
SH_1109,"Chicago, IL","New York, NY",44.0,18.7,4.42,4.2,Medium,4.4,Clear,Spring,3,8,8.1,Dry Van,0,1,818,60,1537.02,860.847619,2397.867619,0,1,0,0
SH_1110,"Miami, FL","Houston, TX",61.5,16.1,4.27,7.45,High,4.5,Snow,Spring,4,8,2.5,Refrigerated,1,2,1112,70,2413.04,637.347651,3050.387651,0,0,1,0
SH_1111,"Dallas, TX","Houston, TX",54.3,26.9,3.6,4.05,Medium,5.8,Fog,Fall,2,8,3.8,Flatbed,1,1,259,60,470.34,230.2222222,700.5622222,0,0,1,0
